,Individual_ID,Timestamp,Latitude,Longitude,geometry,hour
239117,OST073,2025-06-17 16:40:21.024377+00:00,-20.833274,16.668958,POINT (673663.1814769765 7695404.4823649945),2025-06-17 16:00:00+00:00
239120,OST073,2025-06-17 17:40:26.751699+00:00,-20.82856,16.671233,POINT (673905.3714547519 7695923.895028612),2025-06-17 17:00:00+00:00
239123,OST073,2025-06-17 18:41:01.916761+00:00,-20.825316,16.671837,POINT (673971.9628530045 7696282.372825025),2025-06-17 18:00:00+00:00
239126,OST073,2025-06-17 19:41:11.286521+00:00,-20.824639,16.670265,POINT (673809.1220514294 7696359.017711495),2025-06-17 19:00:00+00:00
239129,OST073,2025-06-17 20:41:34.972440+00:00,-20.823892,16.669616,POINT (673742.4291467532 7696442.415091878),2025-06-17 20:00:00+00:00
239132,OST073,2025-06-18 17:14:45.475790+00:00,-20.823021,16.668291,POINT (673605.5169427738 7696540.2683058735),2025-06-18 17:00:00+00:00
239134,OST073,2025-06-18 18:22:45.141258+00:00,-20.823006,16.666658,POINT (673435.564966168 7696543.68782493),2025-06-18 18:00:00+00:00
239136,OST073,2025-06-18 19:29:08.233159+00:00,-20.822911,16.662657,POINT (673019.2338567752 7696558.507106417),2025-06-18 19:00:00+00:00
239139,OST073,2025-06-18 21:02:00.168918+00:00,-20.82362,16.657539,POINT (672485.7256913596 7696485.505296733),2025-06-18 21:00:00+00:00
239142,OST073,2025-06-18 22:01:09.170037+00:00,-20.824371,16.65484,POINT (672203.951437141 7696405.253203912),2025-06-18 22:00:00+00:00
239147,OST073,2025-06-18 23:00:46.536258+00:00,-20.826927,16.661586,POINT (672903.1750152082 7696115.063726143),2025-06-18 23:00:00+00:00
239150,OST073,2025-06-19 00:17:29.957431+00:00,-20.826537,16.660604,POINT (672801.4124598757 7696159.29270074),2025-06-19 00:00:00+00:00
239153,OST073,2025-06-19 01:23:17.672815+00:00,-20.826739,16.66061,POINT (672801.8064431911 7696136.923758356),2025-06-19 01:00:00+00:00
239156,OST073,2025-06-19 02:59:14.580432+00:00,-20.826486,16.660676,POINT (672808.9645119932 7696164.861434982),2025-06-19 02:00:00+00:00
239161,OST073,2025-06-19 04:00:11.853548+00:00,-20.826488,16.660347,POINT (672774.7194731808 7696164.992962373),2025-06-19 04:00:00+00:00
239164,OST073,2025-06-19 05:00:36.016184+00:00,-20.826523,16.660557,POINT (672796.5366139398 7696160.892999262),2025-06-19 05:00:00+00:00
239167,OST073,2025-06-19 06:01:08.713988+00:00,-20.826498,16.660582,POINT (672799.1671736966 7696163.633816009),2025-06-19 06:00:00+00:00
239170,OST073,2025-06-19 07:01:37.040392+00:00,-20.826503,16.660502,POINT (672790.8349628581 7696163.166111162),2025-06-19 07:00:00+00:00
239173,OST073,2025-06-19 08:02:21.792980+00:00,-20.826574,16.660608,POINT (672801.7865641591 7696155.192307001),2025-06-19 08:00:00+00:00
239176,OST073,2025-06-19 17:10:33.224195+00:00,-20.826543,16.660584,POINT (672799.3239874197 7696158.649924245),2025-06-19 17:00:00+00:00
239179,OST073,2025-06-19 18:10:48.992882+00:00,-20.825441,16.661085,POINT (672852.7265469149 7696280.1098094825),2025-06-19 18:00:00+00:00
239182,OST073,2025-06-19 19:11:25.102921+00:00,-20.825971,16.661425,POINT (672887.5093927566 7696221.071009504),2025-06-19 19:00:00+00:00
239185,OST073,2025-06-19 20:11:54.451478+00:00,-20.82688,16.661937,POINT (672939.7611480777 7696119.890056757),2025-06-19 20:00:00+00:00
239188,OST073,2025-06-19 21:12:32.097451+00:00,-20.830883,16.662095,POINT (672951.6335348873 7695676.566041239),2025-06-19 21:00:00+00:00
239191,OST073,2025-06-19 22:13:03.651890+00:00,-20.832743,16.66764,POINT (673526.616711682 7695464.688084793),2025-06-19 22:00:00+00:00
239196,OST073,2025-06-20 01:15:47.917320+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 01:00:00+00:00
239199,OST073,2025-06-20 02:16:20.636752+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 02:00:00+00:00
239201,OST073,2025-06-20 03:16:55.630608+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 03:00:00+00:00
239204,OST073,2025-06-20 04:17:30.438384+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 04:00:00+00:00
239207,OST073,2025-06-20 05:18:05.102109+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 05:00:00+00:00
239212,OST073,2025-06-20 07:19:49.505491+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 07:00:00+00:00
239216,OST073,2025-06-20 09:21:52.056248+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 09:00:00+00:00
239219,OST073,2025-06-20 10:22:42.208504+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 10:00:00+00:00
239221,OST073,2025-06-20 11:23:15.132011+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 11:00:00+00:00
239223,OST073,2025-06-20 14:24:58.740461+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 14:00:00+00:00
239225,OST073,2025-06-20 15:25:33.685925+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 15:00:00+00:00
239227,OST073,2025-06-20 17:26:43.288382+00:00,-20.832542,16.668931,POINT (673661.2111242159 7695485.548201881),2025-06-20 17:00:00+00:00
239230,OST073,2025-06-20 18:27:50.239896+00:00,-20.832622,16.668559,POINT (673622.4025471952 7695477.092875144),2025-06-20 18:00:00+00:00
239233,OST073,2025-06-20 19:28:35.332922+00:00,-20.834725,16.66857,POINT (673621.1353448838 7695244.266524324),2025-06-20 19:00:00+00:00
239236,OST073,2025-06-20 20:28:49.077587+00:00,-20.835437,16.664934,POINT (673241.900443726 7695169.360528741),2025-06-20 20:00:00+00:00
239239,OST073,2025-06-20 21:29:10.184989+00:00,-20.834719,16.66299,POINT (673040.3988617614 7695250.937721907),2025-06-20 21:00:00+00:00
239242,OST073,2025-06-20 22:29:37.300604+00:00,-20.833921,16.665555,POINT (673308.2669638975 7695336.522164909),2025-06-20 22:00:00+00:00
239250,OST073,2025-06-21 03:31:57.947420+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 03:00:00+00:00
239254,OST073,2025-06-21 04:32:32.678157+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 04:00:00+00:00
239257,OST073,2025-06-21 05:33:07.063941+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 05:00:00+00:00
239260,OST073,2025-06-21 06:33:41.439320+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 06:00:00+00:00
239263,OST073,2025-06-21 07:34:15.810513+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 07:00:00+00:00
239265,OST073,2025-06-21 08:34:51.208678+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 08:00:00+00:00
239267,OST073,2025-06-21 09:35:25.646422+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 09:00:00+00:00
239269,OST073,2025-06-21 11:36:34.510429+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 11:00:00+00:00
239271,OST073,2025-06-21 12:37:09.371356+00:00,-20.832642,16.669039,POINT (673672.3367715162 7695474.361134207),2025-06-21 12:00:00+00:00
239274,OST073,2025-06-21 13:37:34.295973+00:00,-20.832609,16.669015,POINT (673669.8767711036 7695478.040313555),2025-06-21 13:00:00+00:00
239277,OST073,2025-06-21 17:40:17.367570+00:00,-20.832349,16.669063,POINT (673675.170769956 7695506.772077439),2025-06-21 17:00:00+00:00
239280,OST073,2025-06-21 18:40:24.696776+00:00,-20.827807,16.66895,POINT (673668.6198102764 7696009.719988749),2025-06-21 18:00:00+00:00
239283,OST073,2025-06-21 19:40:34.119896+00:00,-20.827497,16.667486,POINT (673516.6008560448 7696045.616680283),2025-06-21 19:00:00+00:00
239286,OST073,2025-06-21 20:41:03.063833+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-21 20:00:00+00:00
239289,OST073,2025-06-21 21:41:37.610639+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-21 21:00:00+00:00
239291,OST073,2025-06-21 23:42:47.212030+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-21 23:00:00+00:00
239294,OST073,2025-06-22 00:43:21.690683+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 00:00:00+00:00
239299,OST073,2025-06-22 05:46:16.368404+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 05:00:00+00:00
239301,OST073,2025-06-22 06:46:51.174896+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 06:00:00+00:00
239304,OST073,2025-06-22 07:47:25.310001+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 07:00:00+00:00
239307,OST073,2025-06-22 08:47:59.746469+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 08:00:00+00:00
239310,OST073,2025-06-22 09:48:34.295920+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 09:00:00+00:00
239312,OST073,2025-06-22 14:51:13.244302+00:00,-20.826148,16.66791,POINT (673562.2773125281 7696194.501941726),2025-06-22 14:00:00+00:00
239317,OST073,2025-06-22 17:53:03.257688+00:00,-20.824257,16.669216,POINT (673700.3771428433 7696402.438837035),2025-06-22 17:00:00+00:00
239320,OST073,2025-06-22 18:53:12.609482+00:00,-20.823108,16.668574,POINT (673634.8729852661 7696530.33190443),2025-06-22 18:00:00+00:00
239323,OST073,2025-06-22 19:53:21.976633+00:00,-20.822854,16.66977,POINT (673759.6488384004 7696557.161631141),2025-06-22 19:00:00+00:00
239326,OST073,2025-06-22 20:53:59.990692+00:00,-20.823137,16.669738,POINT (673755.9934868685 7696525.866400202),2025-06-22 20:00:00+00:00
239329,OST073,2025-06-22 21:54:42.633661+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-22 21:00:00+00:00
239331,OST073,2025-06-23 00:56:31.407623+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 00:00:00+00:00
239336,OST073,2025-06-23 01:57:05.920449+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 01:00:00+00:00
239338,OST073,2025-06-23 02:57:40.409558+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 02:00:00+00:00
239339,OST073,2025-06-23 03:58:14.274059+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 03:00:00+00:00
239343,OST073,2025-06-23 11:02:08.586467+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 11:00:00+00:00
239346,OST073,2025-06-23 12:02:55.943871+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 12:00:00+00:00
239349,OST073,2025-06-23 13:03:14.860241+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 13:00:00+00:00
239351,OST073,2025-06-23 14:03:49.990597+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 14:00:00+00:00
239352,OST073,2025-06-23 15:04:24.486680+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 15:00:00+00:00
239354,OST073,2025-06-23 16:04:58.899933+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 16:00:00+00:00
239357,OST073,2025-06-23 19:06:40.538657+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 19:00:00+00:00
239360,OST073,2025-06-23 21:07:47.023092+00:00,-20.826137,16.668344,POINT (673607.4614515554 7696195.251995628),2025-06-23 21:00:00+00:00
239367,OST073,2025-06-23 23:09:03.106777+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-23 23:00:00+00:00
239370,OST073,2025-06-24 00:09:37.954922+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 00:00:00+00:00
239373,OST073,2025-06-24 01:10:12.926868+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 01:00:00+00:00
239376,OST073,2025-06-24 02:10:47.342238+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 02:00:00+00:00
239379,OST073,2025-06-24 03:11:21.832373+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 03:00:00+00:00
239382,OST073,2025-06-24 04:11:56.253164+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 04:00:00+00:00
239385,OST073,2025-06-24 06:13:03.767813+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 06:00:00+00:00
239388,OST073,2025-06-24 07:13:38.179911+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 07:00:00+00:00
239389,OST073,2025-06-24 09:15:20.032670+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 09:00:00+00:00
239391,OST073,2025-06-24 10:15:38.371297+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 10:00:00+00:00
239394,OST073,2025-06-24 11:16:12.762943+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 11:00:00+00:00
239396,OST073,2025-06-24 12:16:47.269650+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 12:00:00+00:00
239399,OST073,2025-06-24 13:17:21.677210+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 13:00:00+00:00
239403,OST073,2025-06-24 15:18:31.167341+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 15:00:00+00:00
239405,OST073,2025-06-24 16:19:06.009386+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 16:00:00+00:00
239408,OST073,2025-06-24 17:19:40.344359+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 17:00:00+00:00
239411,OST073,2025-06-24 18:20:15.603518+00:00,-20.826072,16.668764,POINT (673651.2503793937 7696201.995135098),2025-06-24 18:00:00+00:00
239417,OST073,2025-06-24 21:22:45.252269+00:00,-20.826094,16.668913,POINT (673666.7333595208 7696199.398965852),2025-06-24 21:00:00+00:00
239420,OST073,2025-06-24 22:23:21.346215+00:00,-20.826323,16.669449,POINT (673722.258578639 7696173.469331715),2025-06-24 22:00:00+00:00
239423,OST073,2025-06-24 23:23:31.107389+00:00,-20.826534,16.669943,POINT (673773.4328633826 7696149.5775191765),2025-06-24 23:00:00+00:00
239426,OST073,2025-06-25 00:23:42.066062+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 00:00:00+00:00
239429,OST073,2025-06-25 01:24:16.753305+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 01:00:00+00:00
239432,OST073,2025-06-25 02:24:51.149178+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 02:00:00+00:00
239435,OST073,2025-06-25 03:25:25.919050+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 03:00:00+00:00
239438,OST073,2025-06-25 04:26:00.291523+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 04:00:00+00:00
239440,OST073,2025-06-25 05:26:34.672790+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 05:00:00+00:00
239442,OST073,2025-06-25 06:27:08.201737+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 06:00:00+00:00
239445,OST073,2025-06-25 08:28:16.350899+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 08:00:00+00:00
239448,OST073,2025-06-25 09:28:51.420742+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 09:00:00+00:00
239451,OST073,2025-06-25 10:29:24.852949+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 10:00:00+00:00
239454,OST073,2025-06-25 11:30:33.801654+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 11:00:00+00:00
239457,OST073,2025-06-25 12:31:06.340395+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 12:00:00+00:00
239459,OST073,2025-06-25 16:33:22.479506+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 16:00:00+00:00
239461,OST073,2025-06-25 17:33:57.288695+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 17:00:00+00:00
239463,OST073,2025-06-25 18:52:09.717383+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 18:00:00+00:00
239465,OST073,2025-06-25 20:42:11.179558+00:00,-20.826566,16.669322,POINT (673708.7614469184 7696146.704781756),2025-06-25 20:00:00+00:00
239468,OST073,2025-06-25 21:36:38.387516+00:00,-20.825636,16.66818,POINT (673590.9663100335 7696250.89234555),2025-06-25 21:00:00+00:00
239471,OST073,2025-06-25 22:37:03.754029+00:00,-20.824844,16.668166,POINT (673590.41697791 7696338.586406887),2025-06-25 22:00:00+00:00
239474,OST073,2025-06-25 23:37:19.183991+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-25 23:00:00+00:00
239476,OST073,2025-06-26 00:37:53.797106+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 00:00:00+00:00
239479,OST073,2025-06-26 01:38:28.596972+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 01:00:00+00:00
239483,OST073,2025-06-26 04:40:11.846398+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 04:00:00+00:00
239490,OST073,2025-06-26 06:41:20.798562+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 06:00:00+00:00
239493,OST073,2025-06-26 07:41:55.290995+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 07:00:00+00:00
239496,OST073,2025-06-26 09:43:04.182544+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 09:00:00+00:00
239500,OST073,2025-06-26 12:44:48.218825+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 12:00:00+00:00
239503,OST073,2025-06-26 13:45:34.027633+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 13:00:00+00:00
239505,OST073,2025-06-26 15:46:26.743862+00:00,-20.824773,16.668455,POINT (673620.5782929607 7696346.135051744),2025-06-26 15:00:00+00:00
239508,OST073,2025-06-26 19:48:49.071652+00:00,-20.825859,16.669131,POINT (673689.6927521309 7696225.179776339),2025-06-26 19:00:00+00:00
239511,OST073,2025-06-26 20:49:24.602429+00:00,-20.825275,16.670047,POINT (673785.702141746 7696288.843994796),2025-06-26 20:00:00+00:00
239514,OST073,2025-06-26 21:49:33.982944+00:00,-20.825238,16.669778,POINT (673757.7463917007 7696293.2303056),2025-06-26 21:00:00+00:00
239517,OST073,2025-06-26 22:49:45.045258+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-26 22:00:00+00:00
239520,OST073,2025-06-26 23:50:19.797958+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-26 23:00:00+00:00
239522,OST073,2025-06-27 14:58:47.158298+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-27 14:00:00+00:00
239525,OST073,2025-06-27 15:59:27.780684+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-27 15:00:00+00:00
239529,OST073,2025-06-27 16:59:46.127536+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-27 16:00:00+00:00
239532,OST073,2025-06-27 20:01:27.889296+00:00,-20.825768,16.67063,POINT (673845.8163320115 7696233.636899233),2025-06-27 20:00:00+00:00
239534,OST073,2025-06-27 21:02:28.412145+00:00,-20.826106,16.668164,POINT (673588.76224865 7696198.877870709),2025-06-27 21:00:00+00:00
239537,OST073,2025-06-27 22:03:03.736293+00:00,-20.824507,16.668353,POINT (673610.2667699022 7696375.692723042),2025-06-27 22:00:00+00:00
239540,OST073,2025-06-27 23:03:17.080738+00:00,-20.824279,16.667843,POINT (673557.4457255458 7696401.483202286),2025-06-27 23:00:00+00:00
239543,OST073,2025-06-28 00:03:22.726285+00:00,-20.825767,16.667902,POINT (673561.8813188241 7696236.689461213),2025-06-28 00:00:00+00:00
239546,OST073,2025-06-28 07:07:51.214903+00:00,-20.825767,16.667902,POINT (673561.8813188241 7696236.689461213),2025-06-28 07:00:00+00:00
239549,OST073,2025-06-28 13:11:05.941072+00:00,-20.825767,16.667902,POINT (673561.8813188241 7696236.689461213),2025-06-28 13:00:00+00:00
239554,OST073,2025-06-28 14:11:33.277786+00:00,-20.826089,16.668306,POINT (673603.5613663333 7696200.606830008),2025-06-28 14:00:00+00:00
239557,OST073,2025-06-28 15:12:02.069069+00:00,-20.826506,16.668624,POINT (673636.1812809085 7696154.099739982),2025-06-28 15:00:00+00:00
239559,OST073,2025-06-28 16:12:47.314491+00:00,-20.825215,16.670084,POINT (673789.6220491023 7696295.446427272),2025-06-28 16:00:00+00:00
239562,OST073,2025-06-28 17:12:56.874287+00:00,-20.827374,16.670926,POINT (673874.7806547899 7696055.523717737),2025-06-28 17:00:00+00:00
239567,OST073,2025-06-28 19:13:42.859753+00:00,-20.826715,16.669934,POINT (673772.2884262629 7696129.549467133),2025-06-28 19:00:00+00:00
239570,OST073,2025-06-28 20:13:52.364628+00:00,-20.826115,16.671177,POINT (673902.3508390426 7696194.631487816),2025-06-28 20:00:00+00:00
239572,OST073,2025-06-28 21:14:06.167017+00:00,-20.82636,16.673273,POINT (674120.2251122472 7696165.244162763),2025-06-28 21:00:00+00:00
239575,OST073,2025-06-28 22:14:42.079341+00:00,-20.830223,16.675494,POINT (674346.9431513834 7695735.18389551),2025-06-28 22:00:00+00:00
239578,OST073,2025-06-28 23:15:06.865812+00:00,-20.830474,16.677601,POINT (674565.9490344216 7695705.114133392),2025-06-28 23:00:00+00:00
239581,OST073,2025-06-29 00:15:33.726199+00:00,-20.830354,16.677927,POINT (674600.0172638481 7695718.045470097),2025-06-29 00:00:00+00:00
239584,OST073,2025-06-29 01:16:34.289679+00:00,-20.830454,16.67791,POINT (674598.1325933974 7695706.993276283),2025-06-29 01:00:00+00:00
239587,OST073,2025-06-29 02:17:08.042643+00:00,-20.830454,16.67791,POINT (674598.1325933974 7695706.993276283),2025-06-29 02:00:00+00:00
239590,OST073,2025-06-29 03:17:42.769882+00:00,-20.830454,16.67791,POINT (674598.1325933974 7695706.993276283),2025-06-29 03:00:00+00:00
239593,OST073,2025-06-29 04:18:50.411957+00:00,-20.830454,16.67791,POINT (674598.1325933974 7695706.993276283),2025-06-29 04:00:00+00:00
239596,OST073,2025-06-29 05:19:29.833136+00:00,-20.830389,16.67797,POINT (674604.4523125186 7695714.124130502),2025-06-29 05:00:00+00:00
239599,OST073,2025-06-29 06:19:58.387470+00:00,-20.830336,16.677932,POINT (674600.5584187054 7695720.032761633),2025-06-29 06:00:00+00:00
239601,OST073,2025-06-29 07:20:14.356266+00:00,-20.83045,16.678175,POINT (674625.7182204152 7695707.148769954),2025-06-29 07:00:00+00:00
239604,OST073,2025-06-29 08:20:54.073606+00:00,-20.830399,16.678023,POINT (674609.9569845713 7695712.959603408),2025-06-29 08:00:00+00:00
239607,OST073,2025-06-29 09:21:31.591042+00:00,-20.830431,16.677915,POINT (674598.6795138838 7695709.534099111),2025-06-29 09:00:00+00:00
239610,OST073,2025-06-29 10:22:04.858102+00:00,-20.830406,16.677947,POINT (674602.0388827069 7695712.267061116),2025-06-29 10:00:00+00:00
239613,OST073,2025-06-29 11:22:14.204293+00:00,-20.830624,16.677737,POINT (674579.9308494686 7695688.360768922),2025-06-29 11:00:00+00:00
239618,OST073,2025-06-29 12:22:55.645659+00:00,-20.830479,16.677926,POINT (674599.7690313607 7695704.208272988),2025-06-29 12:00:00+00:00
239621,OST073,2025-06-29 13:23:09.329829+00:00,-20.830407,16.677978,POINT (674605.2641885456 7695712.122744181),2025-06-29 13:00:00+00:00
239624,OST073,2025-06-29 14:23:33.944964+00:00,-20.830431,16.677884,POINT (674595.4530553964 7695709.567708563),2025-06-29 14:00:00+00:00
239627,OST073,2025-06-29 16:24:24.697323+00:00,-20.830327,16.677886,POINT (674595.7811463396 7695721.078990048),2025-06-29 16:00:00+00:00
239630,OST073,2025-06-29 18:25:38.941126+00:00,-20.830474,16.677961,POINT (674603.4175722395 7695704.723857028),2025-06-29 18:00:00+00:00
239633,OST073,2025-06-29 20:27:02.836733+00:00,-20.830322,16.678085,POINT (674616.4987098172 7695721.416760145),2025-06-29 20:00:00+00:00
239636,OST073,2025-06-29 21:27:35.472706+00:00,-20.826622,16.674555,POINT (674253.3566866341 7696134.852788545),2025-06-29 21:00:00+00:00
239638,OST073,2025-06-29 22:27:45.073263+00:00,-20.823615,16.671923,POINT (673982.8680296569 7696470.590718003),2025-06-29 22:00:00+00:00
239641,OST073,2025-06-29 23:27:54.622174+00:00,-20.823418,16.671749,POINT (673964.9837327224 7696492.587695319),2025-06-29 23:00:00+00:00
239644,OST073,2025-06-30 00:28:34.833983+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 00:00:00+00:00
239648,OST073,2025-06-30 05:31:26.664065+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 05:00:00+00:00
239652,OST073,2025-06-30 07:32:35.647602+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 07:00:00+00:00
239654,OST073,2025-06-30 08:33:09.488199+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 08:00:00+00:00
239659,OST073,2025-06-30 09:33:44.710744+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 09:00:00+00:00
239662,OST073,2025-06-30 10:34:19.770825+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 10:00:00+00:00
239666,OST073,2025-06-30 18:38:57.529392+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 18:00:00+00:00
239669,OST073,2025-06-30 19:39:32.772285+00:00,-20.823073,16.67077,POINT (673863.4816611446 7696531.8381292),2025-06-30 19:00:00+00:00
239674,OST073,2025-06-30 23:42:22.993891+00:00,-20.825653,16.66667,POINT (673433.7827382395 7696250.636915349),2025-06-30 23:00:00+00:00
239677,OST073,2025-07-01 00:43:04.750268+00:00,-20.824934,16.665279,POINT (673289.8272297954 7696331.731356808),2025-07-01 00:00:00+00:00
239680,OST073,2025-07-01 01:43:20.736073+00:00,-20.825461,16.663617,POINT (673116.2396124187 7696275.176566332),2025-07-01 01:00:00+00:00
